Airport ID,City,Country,Latitude,Longitude,Altitude,Altitude_BIN,Coord_X,Coord_Y,Coord_X_Nearest_End
1338,"Roanne","France",46.058300,4.001390,1106,1,444.708703,5118.852935,19554.785956
1339,"Annecy","France",45.930833,6.106389,1521,1,678.655242,5104.686468,19320.839416
1340,"Grenoble","France",45.362900,5.329370,1302,1,592.298486,5041.567157,19407.196172
1341,"Montlucon","France",46.352501,2.570490,771,1,285.680546,5151.550008,19713.814113
1342,"Valence","France",44.921600,4.969900,525,1,552.347507,4992.521737,19447.147151
1343,"Vichy","France",46.169701,3.403740,817,1,378.286739,5131.233838,19621.207919
1344,"Aurillac","France",44.891399,2.421940,2096,1,269.170923,4989.165284,19730.323735
1345,"Chateauroux","France",46.860278,1.721111,529,1,191.281802,5207.983585,19808.212857
1346,"Lyon","France",45.727200,4.944270,659,1,549.499041,5082.054908,19449.995617
1347,"Aix-les-milles","France",43.505600,5.367780,367,1,596.567316,4835.149543,19402.927343
1348,"Le Luc","France",43.384701,6.387140,265,1,709.857491,4821.712977,19289.637167
1349,"Cannes","France",43.542000,6.953480,13,1,772.799723,4839.194986,19226.694935
1350,"St-Etienne","France",45.540600,4.296390,1325,1,477.494585,5061.316483,19522.000073
1351,"Istres","France",43.522701,4.923840,82,1,547.228465,4837.050123,19452.266193
1352,"Carcassonne","France",43.216000,2.306320,433,1,256.321068,4802.963773,19743.173590
1353,"Marseille","France",43.439272,5.221424,74,1,580.301533,4827.777936,19419.193126
1354,"Nice","France",43.658401,7.215870,12,1,801.961358,4852.131679,19197.533300
1355,"Orange","France",44.140499,4.866720,197,1,540.880253,4905.711313,19458.614405
1356,"Perpignan","France",42.740398,2.870670,144,1,319.042126,4750.106143,19680.452532
1357,"Le Castellet","France",43.252499,5.785190,1391,1,642.957672,4807.020222,19356.536987
1358,"Ales","France",44.069698,4.142120,668,1,460.349234,4897.842579,19539.145425
1359,"Montpellier","France",43.576199,3.963010,17,1,440.443215,4842.995767,19559.051443
1360,"Beziers","France",43.323502,3.353900,56,1,372.747597,4814.911388,19626.747062
1361,"Avignon","France",43.907299,4.901830,124,1,544.782328,4879.793794,19454.712331
1362,"Salon","France",43.606400,5.109250,195,1,567.834673,4846.352257,19431.659986
1363,"Lezignan-corbieres","France",43.175800,2.734170,207,1,303.871700,4798.496083,19695.622958
1364,"Mende","France",44.502102,3.532820,3362,1,392.632510,4945.899324,19606.862148
1365,"Carpentras","France",44.029800,5.078060,394,1,564.368270,4893.408420,19435.126388
1366,"Avord","France",47.053299,2.632500,580,1,292.572248,5229.435685,19706.922411
1367,"Beauvais","France",49.454399,2.112780,359,1,234.811328,5496.290483,19764.683331
1368,"Chateaudun","France",48.058102,1.376620,433,1,152.995558,5341.108039,19846.499100
1369,"Saumur","France",47.256802,-0.115142,269,1,-12.796716,5252.052714,19978.473120
1370,"Evreux","France",49.028702,1.219860,464,1,135.573474,5448.979097,19863.921185
1371,"Le Havre","France",49.533901,0.088056,313,1,9.786416,5505.126232,19989.708242
1372,"Abbeville","France",50.143501,1.831891,220,1,203.593720,5572.876272,19795.900939
1373,"Orleans","France",47.987801,1.760560,412,1,195.666099,5333.294843,19803.828559
1374,"Chalons","France",48.773333,4.206111,587,1,467.461113,5420.597816,19532.033545
1375,"Rouen","France",49.384201,1.174800,512,1,130.565579,5488.488772,19868.929079
1376,"Tours","France",47.432201,0.727606,357,1,80.865080,5271.546349,19918.629579
1377,"Cholet","France",47.082100,-0.877064,443,1,-97.475625,5232.636577,19893.794211
1378,"Laval","France",48.031399,-0.742986,330,1,-82.574393,5338.140281,19908.695442
1379,"Orleans","France",47.896900,2.163330,396,1,240.429371,5323.192282,19759.065287
1380,"Paris","France",48.969398,2.441390,218,1,271.332562,5442.388216,19728.162096
1381,"Creil","France",49.253502,2.519140,291,1,279.973581,5473.963056,19719.521077
1382,"Paris","France",49.012798,2.550000,392,1,283.403317,5447.211573,19716.091342
1383,"Coulommiers","France",48.837700,3.016120,470,1,335.207215,5427.751422,19664.287443
1384,"Melun","France",48.604698,2.671120,302,1,296.864411,5401.855949,19702.630248
1385,"Toussous-le-noble","France",48.751900,2.106190,538,1,234.078911,5418.215715,19765.415748
1386,"Paris","France",48.723333,2.379444,291,1,264.448014,5415.040885,19735.046645
1387,"Pontoise","France",49.096667,2.040833,325,1,226.815232,5456.532653,19772.679427
1388,"Villacoublay","France",48.774167,2.191667,584,1,243.578671,5420.690435,19755.915987
1389,"Reims","France",49.208698,4.156580,313,1,461.956294,5468.983647,19537.538364
1390,"Troyes","France",48.322102,4.016700,388,1,446.410236,5370.448618,19553.084422
1391,"Luneville","France",48.593300,6.543460,790,1,727.230681,5400.589157,19272.263978
1392,"Etain","France",49.226898,5.672220,770,1,630.402363,5471.006360,19369.092295
1393,"Autun","France",46.967300,4.260570,997,1,473.513601,5219.877926,19525.981057
1394,"Nevers","France",47.002602,3.113330,602,1,346.010987,5223.801252,19653.483672
1395,"Cambrai","France",50.221802,3.154240,257,1,350.557677,5581.578532,19648.936981
1396,"Maubeuge","France",50.310501,4.033120,452,1,448.235148,5591.436421,19551.259510
1397,"Besancon-la-veze","France",47.206600,6.083681,1271,1,676.131519,5246.473337,19323.363140
1398,"Phalsbourg","France",48.768056,7.205000,1017,1,800.753293,5420.011257,19198.741366
1399,"Lille","France",50.563332,3.086886,157,1,343.072051,5619.535683,19656.422607
1400,"Merville","France",50.618401,2.642240,61,1,293.654742,5625.655924,19705.839916
1401,"Charleville","France",49.783901,4.647080,492,1,516.469753,5532.910871,19483.024906
1402,"Vesoul-frotey","France",47.637600,6.203920,1249,1,689.494708,5294.374054,19309.999951
1403,"Brest","France",48.447899,-4.418540,325,1,-491.070153,5384.429500,19500.199682
1404,"Cherbourg","France",49.650101,-1.470280,459,1,-163.404801,5518.040476,19827.865034
1405,"Dinard","France",48.587700,-2.079960,219,1,-231.163762,5399.966784,19760.106074
1406,"La Baule","France",47.289398,-2.346390,105,1,-260.774396,5255.675408,19730.495439
1407,"Granville","France",48.883099,-1.564170,45,1,-173.839595,5432.796970,19817.430241
1408,"Deauville","France",49.365299,0.154306,479,1,17.149345,5486.388050,19982.345313
1409,"Lorient","France",47.760601,-3.440000,160,1,-382.316637,5308.044212,19608.953198
1410,"La Roche-sur-yon","France",46.701900,-1.378630,299,1,-153.218952,5190.381761,19838.050884
1411,"Landivisiau","France",48.530300,-4.151640,348,1,-461.407266,5393.587458,19529.862570
1412,"Caen","France",49.173302,-0.450000,256,1,-50.012349,5465.049722,19941.257487
1413,"Lanvedoc","France",48.281700,-4.445020,287,1,-494.013124,5365.958413,19497.256711
1414,"Le Mans","France",47.948601,0.201667,194,1,22.412979,5328.938230,19977.081680
1415,"Rennes","France",48.069500,-1.734790,124,1,-192.802051,5342.374793,19798.467784
1416,"Lannion","France",48.754398,-3.471660,290,1,-385.835278,5418.493371,19605.434558
1417,"Quimper","France",47.974998,-4.167790,297,1,-463.202153,5331.872033,19528.067682
1418,"Nantes","France",47.153198,-1.610730,90,1,-179.014211,5240.538342,19812.255624
1419,"St.-brieuc Armor","France",48.537800,-2.854440,453,1,-317.238339,5394.420982,19674.031497
1420,"Morlaix","France",48.603199,-3.815780,272,1,-424.080269,5401.689333,19567.189566
1421,"Vannes","France",47.723301,-2.718560,446,1,-302.136829,5303.898732,19689.133006
1422,"St.-nazaire","France",47.310556,-2.156667,13,1,-239.688822,5258.026812,19751.581014
1423,"Mulhouse","France",47.590000,7.529167,885,1,836.780712,5289.083859,19162.713947
1424,"Colmar","France",47.922001,7.399670,693,1,822.388649,5325.981958,19177.106009
1425,"Dijon","France",47.268902,5.090000,726,1,565.695248,5253.397491,19433.799411
1426,"Metz","France",49.071701,6.131670,629,1,681.464947,5453.757973,19318.029712
1427,"Epinal","France",48.325001,6.069980,1084,1,674.608809,5370.770808,19324.885849
1428,"Haguenau","France",48.794300,7.817610,491,1,868.837860,5422.928030,19130.656799
1429,"St.-dizier","France",48.636002,4.899420,458,1,544.514438,5405.334964,19454.980221
1430,"Montbeliard","France",47.487000,6.790540,1041,1,754.690807,5277.636588,19244.803851
1431,"Nancy","France",48.692101,6.230460,751,1,692.444343,5411.569719,19307.050315
1432,"Nancy","France",48.583099,5.955000,1106,1,661.830090,5399.455488,19337.664569
1433,"Pontarlier","France",46.903999,6.327370,2683,1,703.214781,5212.842735,19296.279878
1434,"Reims","France",49.310001,4.050000,312,1,450.111150,5480.242286,19549.383508
1435,"Strasbourg","France",48.538300,7.628230,505,1,847.790474,5394.476502,19151.704184
1436,"Luxeuil","France",47.783056,6.364167,913,1,707.304291,5310.539779,19292.190367
1437,"Cuers","France",43.247799,6.126700,266,1,680.912580,4806.497903,19318.582079
1438,"Hyeres","France",43.097301,6.146030,7,1,683.060891,4789.771835,19316.433767
1439,"Nimes","France",43.757401,4.416350,309,1,490.826747,4863.134288,19508.667911
1440,"Miquelon","Saint Pierre and Miquelon",47.095501,-56.380299,10,1,-6266.024950,5234.125948,13725.244886
1441,"St.-pierre","Saint Pierre and Miquelon",46.762901,-56.173100,27,1,-6242.997141,5197.161305,13748.272694
1442,"Amberieu","France",45.987301,5.328440,823,1,592.195125,5110.962207,19407.299533
1443,"Damblain","France",48.086300,5.664060,1280,1,629.495460,5344.241912,19369.999199
1444,"Andravida","Greece",37.920700,21.292601,55,1,2366.428919,4214.451824,17633.065739
1445,"Agrinion","Greece",38.602001,21.351200,154,1,2372.941538,4290.170633,17626.553120
1446,"Alexandroupolis","Greece",40.855900,25.956301,24,1,2884.745771,4540.665691,17114.748887
1447,"Alexandria","Greece",40.651100,22.488701,27,1,2499.361731,4517.904553,17500.132928
1448,"Nea Anghialos","Greece",39.219601,22.794300,83,1,2533.325586,4358.809769,17466.169073
1449,"Elefsis","Greece",38.063801,23.556000,143,1,2617.979788,4230.355841,17381.514871
1450,"Chios","Greece",38.343201,26.140600,15,1,2905.228548,4261.407939,17094.266110
1451,"Ioannina","Greece",39.696400,20.822500,1558,1,2314.182598,4411.800522,17685.312060
1452,"Heraklion","Greece",35.339699,25.180300,115,1,2798.502144,3927.603077,17200.992515
1453,"Kastoria","Greece",40.446301,21.282200,2167,1,2365.272951,4495.143416,17634.221707
1454,"Kithira","Greece",36.274300,23.017000,1045,1,2558.076155,4031.473264,17441.418503
1455,"Keffallinia","Greece",38.120098,20.500500,59,1,2278.395928,4236.612642,17721.098731
1456,"Kalamata","Greece",37.068298,22.025499,26,1,2447.882182,4119.717134,17551.612476
1457,"Kavala","Greece",40.972801,24.341400,203,1,2705.268052,4553.657943,17294.226606
1458,"Kos","Greece",36.793301,27.091700,412,1,3010.932361,4089.154286,16988.562297
1459,"Karpathos","Greece",35.421398,27.146000,66,1,3016.967219,3936.683028,16982.527440
1460,"Kerkyra/corfu","Greece",39.601898,19.911699,6,1,2212.957498,4401.297762,17786.537160
1461,"Kasos","Greece",35.421398,26.910000,35,1,2990.738513,3936.683028,17008.756145
1462,"Kavala","Greece",40.913300,24.619200,18,1,2736.142299,4547.045016,17263.352359
1463,"Kozani","Greece",40.286098,21.840799,2059,1,2427.354890,4477.338794,17572.139769
1464,"Leros","Greece",37.184898,26.800301,39,1,2978.546742,4132.675852,17020.947917
1465,"Limnos","Greece",39.917099,25.236300,14,1,2804.725876,4436.328725,17194.768783
1466,"Larissa","Greece",39.650253,22.465500,241,1,2496.783220,4406.671846,17502.711439
1467,"Megara","Greece",37.981098,23.365400,12,1,2596.796841,4221.164390,17402.697818
1468,"Mykonos","Greece",37.435101,25.348101,405,1,2817.151294,4160.483003,17182.343365
1469,"Mytilini","Greece",39.056702,26.598301,60,1,2956.096746,4340.705407,17043.397912
1470,"Preveza","Greece",38.925499,20.765301,11,1,2307.825531,4326.123729,17691.669127
1471,"Rhodos","Greece",36.383099,28.108900,204,1,3123.982552,4043.565025,16875.512106
1472,"Rhodos","Greece",36.405399,28.086201,17,1,3121.459778,4046.043495,16878.034880
1473,"Patras","Greece",38.151100,21.425600,46,1,2381.210236,4240.058147,17618.284423
1474,"Chania","Greece",35.531700,24.149700,490,1,2683.962793,3948.941829,17315.531865
1475,"Skiathos","Greece",39.177101,23.503700,54,1,2612.167297,4354.086431,17387.327362
1476,"Samos","Greece",37.689999,26.911699,19,1,2990.927387,4188.812006,17008.567271
1478,"Sparti","Greece",36.973900,22.526300,500,1,2503.540492,4109.225822,17495.954167
1479,"Thira","Greece",36.399200,25.479300,127,1,2831.732548,4045.354560,17167.762110
1480,"Sitia","Greece",35.216099,26.101299,376,1,2900.860701,3913.866351,17098.633958
1481,"Stefanovikion","Greece",39.480000,22.767200,146,1,2530.313722,4387.750173,17469.180936
1482,"Skiros","Greece",38.967602,24.487200,44,1,2721.472014,4330.802975,17278.022645
1483,"Tanagra","Greece",38.339802,23.565001,485,1,2618.980173,4261.030215,17380.514486
1484,"Kasteli","Greece",35.192001,25.327000,1180,1,2814.806197,3911.188158,17184.688462
1485,"Tripolis","Greece",37.530602,22.403601,2113,1,2489.903820,4171.096840,17509.590838
1486,"Thessaloniki","Greece",40.519699,22.970900,22,1,2552.952599,4503.300829,17446.542059
1487,"Dekelia","Greece",38.108898,23.783800,785,1,2643.297192,4235.367896,17356.197467
1488,"Zakynthos","Greece",37.750900,20.884300,15,1,2321.050936,4195.580497,17678.443723
1489,"Budapest","Hungary",47.429760,19.261093,495,1,2140.650054,5271.275017,17858.844604
1490,"Debrecen","Hungary",47.488899,21.615299,359,1,2402.293134,5277.847665,17597.201525
1491,"Kecskemet","Hungary",46.917500,19.749201,376,1,2194.897653,5214.343129,17804.597006
1492,"Nyirregyhaza","Hungary",47.983898,21.692301,338,1,2410.850977,5332.861132,17588.643681
1493,"Ocseny","Hungary",46.303902,18.769199,295,1,2085.981707,5146.148748,17913.512951
1496,"Azentkilyszabadja","Hungary",47.077900,17.968399,919,1,1996.981916,5232.169797,18002.512743
1498,"Szolnok","Hungary",47.122897,20.235500,322,1,2248.944241,5237.170706,17750.550417
1499,"Amendola","Italy",41.541401,15.718100,183,1,1746.886930,4616.851303,18252.607728
1500,"Crotone","Italy",38.997200,17.080200,522,1,1898.268757,4334.092479,18101.225902
1501,"Bari","Italy",41.138901,16.760599,177,1,1862.748763,4572.118034,18136.745895
1502,"Foggia","Italy",41.432899,15.535000,265,1,1726.537461,4604.792547,18272.957198
1503,"Grottaglie","Italy",40.517502,17.403200,215,1,1934.166510,4503.056647,18065.328148
1504,"Lecce","Italy",40.239201,18.133301,156,1,2015.308881,4472.126676,17984.185778
1505,"Pescara","Italy",42.431702,14.181100,48,1,1576.066970,4715.798070,18423.427688
1506,"Brindisi","Italy",40.657600,17.947001,47,1,1994.603768,4518.626936,18004.890891
1507,"Gioia Del Colle","Italy",40.767799,16.933300,1187,1,1881.942503,4530.874294,18117.552156
1508,"Lamezia","Italy",38.905399,16.242300,39,1,1805.145761,4323.889848,18194.348898
1509,"Catania","Italy",37.466801,15.066400,39,1,1674.457933,4164.006144,18325.036725
1510,"Lampedusa","Italy",35.497898,12.618100,70,1,1402.357408,3945.185109,18597.137251
1511,"Pantelleria","Italy",36.816502,11.968900,628,1,1330.206258,4091.732853,18669.288401
1512,"Palermo","Italy",38.175999,13.091000,65,1,1454.914831,4242.825386,18544.579828
1513,"Palermo","Italy",38.110802,13.313300,345,1,1479.620932,4235.579485,18519.873727
1514,"Reggio Calabria","Italy",38.071201,15.651600,96,1,1739.496216,4231.178287,18259.998442
1515,"Trapani","Italy",37.911400,12.488000,25,1,1387.898282,4213.418235,18611.596377
1516,"Sigonella","Italy",37.401699,14.922400,79,1,1658.453981,4156.770802,18341.040677
1517,"Alghero","Italy",40.632099,8.290770,87,1,921.424202,4515.792792,19078.070456
1518,"Decimomannu","Italy",39.354198,8.972480,100,1,997.188467,4373.768721,19002.306191
1519,"Cagliari","Italy",39.251499,9.054280,13,1,1006.279601,4362.354902,18993.215058
1520,"Olbia","Italy",40.898701,9.517630,37,1,1057.775651,4545.422553,18941.719008
1521,"Tortoli","Italy",39.918800,9.682980,23,1,1076.152411,4436.517772,18923.342248
1522,"Turin","Italy",45.086399,7.603370,943,1,845.027559,5010.837260,19154.467099
1523,"Milano","Italy",45.542198,9.203330,484,1,1022.844803,5061.494103,18976.649856
1524,"Milano","Italy",45.630600,8.728110,768,1,970.029538,5071.318973,19029.465120
1525,"Bergamo","Italy",45.673901,9.704170,782,1,1078.507437,5076.131384,18920.987222
1526,"Torino","Italy",45.200802,7.649630,989,1,850.168829,5023.551844,19149.325830
1527,"Albenga","Italy",44.050598,8.127430,148,1,903.270831,4895.719833,19096.223828
1528,"Genoa","Italy",44.413300,8.837500,13,1,982.186985,4936.030009,19017.307674
1529,"Milan","Italy",45.445099,9.276740,353,1,1031.003484,5050.702660,18968.491175
1530,"Cameri","Italy",45.529598,8.669220,586,1,963.484589,5060.093757,19036.010070
1531,"Parma","Italy",44.824501,10.296400,161,1,1144.327023,4981.730295,18855.167635
1532,"Piacenza","Italy",44.913102,9.723322,456,1,1080.635962,4991.577282,18918.858696
1534,"Cuneo","Italy",44.547001,7.623220,1267,1,847.233659,4950.889345,19152.260999
1535,"Aviano","Italy",46.031898,12.596503,410,1,1399.957148,5115.918653,18599.537510
1536,"Bolzano","Italy",46.460201,11.326400,789,1,1258.799736,5163.519630,18740.694923
1537,"Cervia","Italy",44.224201,12.307200,18,1,1367.804431,4915.013820,18631.690228
1538,"Bologna","Italy",44.535400,11.288700,123,1,1254.609812,4949.600027,18744.884846
1539,"Treviso","Italy",45.648399,12.194400,59,1,1355.268002,5073.297128,18644.226657
1540,"Rivolto","Italy",45.978699,13.049300,179,1,1450.280353,5110.006193,18549.214305
1541,"Forli","Italy",44.194801,12.070100,97,1,1341.453479,4911.746346,18658.041179
1542,"Ghedi","Italy",45.432201,10.267700,333,1,1141.137347,5049.269195,18858.357312
1543,"Verona","Italy",45.472000,10.927900,286,1,1214.511021,5053.692398,18784.983637
1544,"Brescia","Italy",45.428902,10.330600,355,1,1148.127962,5048.902549,18851.366696
1545,"Ronchi De Legionari","Italy",45.827499,13.472200,39,1,1497.280848,5093.202044,18502.213810
1546,"Rimini","Italy",44.020302,12.611700,40,1,1401.646121,4892.352779,18597.848537
1547,"Treviso","Italy",45.684898,12.082900,137,1,1342.876053,5077.353574,18656.618606
1548,"Vicenza","Italy",45.573399,11.529500,128,1,1281.371976,5064.961737,18718.122682
1549,"Padova","Italy",45.395802,11.847900,44,1,1316.758492,5045.223863,18682.736166
1550,"Villafranca","Italy",45.395699,10.888500,239,1,1210.132162,5045.212415,18789.362496
1551,"Venice","Italy",45.505299,12.351900,7,1,1372.772324,5057.393201,18626.722334
1552,"Siena","Italy",43.256302,11.255000,634,1,1250.864443,4807.442923,18748.630216
1553,"Rome","Italy",41.799400,12.594900,427,1,1399.778993,4645.524939,18599.715665
1554,"Pratica Di Mare","Italy",41.654499,12.445200,41,1,1383.141552,4629.420851,18616.353107
1555,"Rome","Italy",41.800278,12.238889,13,1,1360.212434,4645.622497,18639.282224
1556,"Guidonia","Italy",41.990299,12.740800,289,1,1415.994109,4666.741178,18583.500550
1558,"Marina Di Campo","Italy",42.760300,10.239400,31,1,1137.992126,4752.317977,18861.502533
1559,"Latina","Italy",41.542400,12.909000,94,1,1434.687614,4616.962330,18564.807045
1560,"Grazzanise","Italy",41.060799,14.081900,29,1,1565.042025,4563.437891,18434.452633
1561,"Naples","Italy",40.886002,14.290800,294,1,1588.258870,4544.011205,18411.235789
1562,"Pisa","Italy",43.683899,10.392700,6,1,1155.029666,4854.965436,18844.464992
1563,"Florence","Italy",43.810001,11.205100,142,1,1245.318629,4868.980230,18754.176030
1564,"Grosseto","Italy",42.759701,11.071900,17,1,1230.514973,4752.251405,18768.979685
1565,"Rome","Italy",41.951900,12.498900,55,1,1389.109692,4662.473569,18610.384966
1566,"Viterbo","Italy",42.430199,12.064200,992,1,1340.797762,4715.631029,18658.696897
1567,"Perugia","Italy",43.095901,12.513200,697,1,1390.698973,4789.616188,18608.795685
1568,"Cerklje","Slovenia",45.900002,15.530200,510,1,1726.003996,5101.259870,18273.490662
1569,"Ljubljana","Slovenia",46.223701,14.457600,1273,1,1606.796781,5137.235362,18392.697878
1570,"Maribor","Slovenia",46.479900,15.686100,876,1,1743.330497,5165.708988,18256.164161
1571,"Portoroz","Slovenia",45.473400,13.615000,7,1,1513.151408,5053.848005,18486.343250
1572,"Slovenj Gradec","Slovenia",46.472000,15.117000,1645,1,1680.081503,5164.830967,18319.413156
1573,"Ceske Budejovice","Czech Republic",48.946400,14.427500,1417,1,1603.451485,5439.832161,18396.043174
1574,"Caslav","Czech Republic",49.939701,15.381800,794,1,1709.511000,5550.226243,18289.983658
1575,"Hradec Kralove","Czech Republic",50.253201,15.845200,791,1,1761.012640,5585.068171,18238.482018
1576,"Horovice","Czech Republic",49.848099,13.893500,1214,1,1544.103558,5540.045693,18455.391100
1577,"Praha","Czech Republic",50.121399,14.543600,939,1,1616.354706,5570.419879,18383.139953
1578,"Kunovice","Czech Republic",49.029400,17.439699,581,1,1938.222975,5449.056682,18061.271683
1579,"Karlovy Vary","Czech Republic",50.202999,12.915000,1989,1,1435.354441,5579.488806,18564.140218
1580,"Line","Czech Republic",49.675201,13.274600,1188,1,1475.319873,5520.830132,18524.174786
1581,"Mnichovo Hradiste","Czech Republic",50.540199,15.006600,800,1,1667.811890,5616.964745,18331.682768
1582,"Ostrava","Czech Republic",49.696301,18.111099,844,1,2012.841409,5523.175055,17986.653249
1583,"Namest","Czech Republic",49.165798,16.124901,1548,1,1792.098185,5464.215793,18207.396473
1584,"Pardubice","Czech Republic",50.013401,15.738600,741,1,1749.165246,5558.417149,18250.329413
1585,"Pribram","Czech Republic",49.720100,14.100600,1529,1,1567.120316,5525.820096,18432.374342
1586,"Prerov","Czech Republic",49.425800,17.404699,676,1,1934.333143,5493.112055,18065.161516
1587,"Prague","Czech Republic",50.100800,14.260000,1247,1,1584.835802,5568.130544,18414.658856
1588,"Brno","Czech Republic",49.151299,16.694401,778,1,1855.391589,5462.604322,18144.103069
1589,"Vodochody","Czech Republic",50.216599,14.395800,919,1,1599.928418,5581.000278,18399.566240
1590,"Tel-aviv","Israel",32.011398,34.886700,135,1,3877.257410,3557.700570,16122.237248
1591,"Beer-sheba","Israel",31.287001,34.723000,656,1,3859.064017,3477.192061,16140.430641
1592,"Tel-nof","Israel",31.839500,34.821800,193,1,3870.044580,3538.596087,16129.450079
1593,"Eyn-shemer","Israel",32.440800,35.007702,95,1,3890.705420,3605.423621,16108.789239
1594,"Elat","Israel",29.561300,34.960098,42,1,3885.414823,3285.400213,16114.079835
1595,"Eyn-yahav","Israel",30.621700,35.203300,-164,1,3912.443966,3403.251539,16087.050693
1596,"Haifa","Israel",32.809399,35.043098,28,1,3894.639344,3646.389175,16104.855315
1597,"Haztor","Israel",31.762501,34.727200,148,1,3859.530797,3530.038456,16139.963861
1598,"Rosh Pina","Israel",32.980999,35.571899,922,1,3953.409519,3665.460589,16046.085139
1599,"Megido Airstrip","Israel",32.597301,35.228802,200,1,3915.278138,3622.817002,16084.216521
1600,"Metzada","Israel",31.328199,35.388599,-1266,1,3933.037820,3481.770828,16066.456838
1601,"Nevatim","Israel",31.208300,35.012299,1330,1,3891.216291,3468.445343,16108.278367
1602,"Ovda","Israel",29.940300,34.935799,1492,1,3882.714199,3327.521694,16116.780460
1603,"Ramat David","Israel",32.665100,35.179501,185,1,3909.798880,3630.352042,16089.695779
1604,"Ramon","Israel",30.776100,34.666698,2126,1,3852.806792,3420.411317,16146.687866
1605,"Tel-aviv","Israel",32.114700,34.782200,43,1,3865.643451,3569.181405,16133.851207
1606,"Malta","Malta",35.857498,14.477500,300,1,1609.008438,3985.150534,18390.486220
1607,"Wiener Neustadt Ost","Austria",47.843300,16.260099,896,1,1807.123962,5317.235240,18192.370697
1608,"Wels","Austria",48.183300,14.040900,1043,1,1560.485370,5355.022366,18439.009288
1609,"Graz","Austria",46.991100,15.439600,1115,1,1715.934841,5222.523013,18283.559817
1610,"Innsbruck","Austria",47.260201,11.344000,1907,1,1260.755774,5252.430474,18738.738884
1611,"Linz","Austria",48.233200,14.187500,980,1,1576.778257,5360.568178,18422.716401
1612,"Salzburg","Austria",47.793301,13.004300,1411,1,1445.279131,5311.678397,18554.215527
1613,"Vienna","Austria",48.110298,16.569700,600,1,1841.532551,5346.909044,18157.962108
1615,"Zeltweg","Austria",47.202801,14.744200,2264,1,1638.649091,5246.051121,18360.845568
1616,"Alverca","Portugal",38.883301,-9.030100,11,1,-1003.592271,4321.433908,18987.677565
1617,"Santa Maria (island)","Portugal",36.971401,-25.170601,308,1,-2797.424226,4108.948128,17193.845610
1618,"Braganca","Portugal",41.857800,-6.707130,2241,1,-745.420740,4652.015431,19245.849095
1619,"Beja (madeira)","Portugal",38.078899,-7.932400,636,1,-881.595478,4232.033832,19109.674357
1620,"Braga","Portugal",41.587101,-8.445140,247,1,-938.580648,4621.930333,19052.689187
1621,"Coimba","Portugal",40.158758,-8.470815,587,1,-941.434143,4463.186357,19049.835692
1622,"Cascais","Portugal",38.724998,-9.355230,325,1,-1039.726749,4303.840342,18951.543086
1623,"Covilha","Portugal",40.264801,-7.479960,1572,1,-831.311950,4474.971823,19159.957886
1624,"Evora","Portugal",38.533501,-7.889640,807,1,-876.843193,4282.557642,19114.426642
1625,"Flores","Portugal",39.455299,-31.131399,112,1,-3459.898734,4385.004982,16531.371101
1626,"Faro","Portugal",37.014400,-7.965910,24,1,-885.319726,4113.727004,19105.950109
1627,"Graciosa Island","Portugal",39.092201,-28.029800,86,1,-3115.191531,4344.650779,16876.078305
1628,"Horta","Portugal",38.519901,-28.715900,118,1,-3191.443694,4281.046188,16799.826141
1629,"Lajes (terceira Island)","Portugal",38.761799,-27.090799,180,1,-3010.832270,4307.930352,16980.437566
1630,"Monte Real","Portugal",39.828335,-8.887500,187,1,-987.743912,4426.463622,19003.525923
1631,"Montijo","Portugal",38.703899,-9.035920,46,1,-1004.239097,4301.495429,18987.030739
1632,"Ovar","Portugal",40.915901,-8.645920,56,1,-960.895060,4547.334136,19030.374775
1633,"Ponta Delgada","Portugal",37.741199,-25.697901,259,1,-2856.027573,4194.502397,17135.242263
1634,"Pico","Portugal",38.554298,-28.441299,109,1,-3160.924938,4284.869035,16830.344898
1635,"Portimao","Portugal",37.149300,-8.583960,5,1,-954.008915,4128.719542,19037.260920
1636,"Porto","Portugal",41.248100,-8.681390,228,1,-964.837124,4584.254285,19026.432712
1637,"Porto Santo","Portugal",33.073399,-16.350000,341,1,-1817.115426,3675.729747,18174.154410
1638,"Lisbon","Portugal",38.781300,-9.135920,374,1,-1015.352952,4310.097665,18975.916883
1639,"Sao Jorge Island","Portugal",38.665501,-28.175800,311,1,-3131.417750,4297.227891,16859.852086
1640,"Sintra","Portugal",38.831100,-9.339550,440,1,-1037.984097,4315.632365,18953.285739
1641,"Tancos","Portugal",39.475101,-8.364580,266,1,-929.627339,4387.205706,19061.642496
1642,"Vila Real","Portugal",41.274300,-7.720470,1805,1,-858.041884,4587.166084,19133.227952
1643,"Viseu","Portugal",40.725498,-7.888990,2060,1,-876.770953,4526.173022,19114.498882
1645,"Mostar","Bosnia and Herzegovina",43.282902,17.845900,156,1,1983.367502,4810.399182,18016.127156
1646,"Sarajevo","Bosnia and Herzegovina",43.824600,18.331499,1708,1,2037.336331,4870.602766,17962.158327
1647,"Arad","Romania",46.176601,21.261999,352,1,2363.027872,5132.000781,17636.466787
1648,"Bacau","Romania",46.521900,26.910299,607,1,2990.771794,5170.376787,17008.722865
1649,"Baia Mare","Romania",47.658401,23.469999,605,1,2608.421823,5296.685902,17391.072836
1650,"Bucharest","Romania",44.503201,26.102100,297,1,2900.949732,4946.021425,17098.544926
